,,,,,,,,,,,,,,,,,,,,,,,,,
Market Snapshot,,,,,,,,,,,,,,,,,,,,,,,,,
Date: 19-04-2025 to 19-05-2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour,Time Block,Purchase Bid (MW),Sell Bid (MW),MCV (MW),Final Scheduled Volume (MW),MCP (Rs/MWh) *,,,,,,,,,,,,,,,,,,
29-04-2025,5,04:00 - 04:15,10640.20,7245.20,3751.60,3751.60,4500.18,,,,,,,,,,,,,,,,,,
29-04-2025,5,04:15 - 04:30,10677.00,7213.10,3720.40,3720.40,4500.40,,,,,,,,,,,,,,,,,,
29-04-2025,5,04:30 - 04:45,10798.40,6684.60,3515.30,3515.30,5009.21,,,,,,,,,,,,,,,,,,
29-04-2025,5,04:45 - 05:00,10876.40,6859.20,3613.90,3613.90,5000.65,,,,,,,,,,,,,,,,,,
29-04-2025,6,05:00 - 05:15,10996.60,6368.10,4361.50,4361.50,5500.02,,,,,,,,,,,,,,,,,,
29-04-2025,6,05:15 - 05:30,11696.70,6168.80,4351.80,4351.80,5500.59,,,,,,,,,,,,,,,,,,
29-04-2025,6,05:30 - 05:45,11961.10,6479.20,4393.60,4393.60,5500.76,,,,,,,,,,,,,,,,,,
29-04-2025,6,05:45 - 06:00,12196.40,6465.10,4382.60,4382.60,5500.94,,,,,,,,,,,,,,,,,,
29-04-2025,7,06:00 - 06:15,12271.20,6165.80,4530.20,4530.20,7200.02,,,,,,,,,,,,,,,,,,
29-04-2025,7,06:15 - 06:30,12367.90,6417.80,4582.60,4582.60,7200.11,,,,,,,,,,,,,,,,,,
29-04-2025,7,06:30 - 06:45,11324.90,7086.90,4786.70,4786.70,7000.21,,,,,,,,,,,,,,,,,,
29-04-2025,7,06:45 - 07:00,10460.70,7127.80,4633.80,4633.80,5500.88,,,,,,,,,,,,,,,,,,
29-04-2025,8,07:00 - 07:15,9451.20,6772.00,4412.80,4412.80,3800.11,,,,,,,,,,,,,,,,,,
29-04-2025,8,07:15 - 07:30,9058.40,8400.70,4649.90,4649.90,3422.86,,,,,,,,,,,,,,,,,,
29-04-2025,8,07:30 - 07:45,8171.40,10907.50,5280.38,5280.38,3000.16,,,,,,,,,,,,,,,,,,
29-04-2025,8,07:45 - 08:00,7843.40,13635.40,5232.70,5232.70,2750.88,,,,,,,,,,,,,,,,,,
29-04-2025,9,08:00 - 08:15,7461.20,17726.50,5427.80,5427.80,2128.78,,,,,,,,,,,,,,,,,,
29-04-2025,9,08:15 - 08:30,7694.10,20162.20,5300.30,5300.30,2098.89,,,,,,,,,,,,,,,,,,
29-04-2025,9,08:30 - 08:45,7584.50,21480.20,5230.20,5230.20,2000.68,,,,,,,,,,,,,,,,,,
29-04-2025,9,08:45 - 09:00,7423.60,22737.30,5257.70,5257.70,1745.98,,,,,,,,,,,,,,,,,,
29-04-2025,10,09:00 - 09:15,7312.20,22690.80,5195.70,5195.70,1745.13,,,,,,,,,,,,,,,,,,
29-04-2025,10,09:15 - 09:30,7220.50,23150.80,5041.48,5041.48,1890.47,,,,,,,,,,,,,,,,,,
29-04-2025,10,09:30 - 09:45,7192.40,24433.90,4795.60,4795.60,2000.17,,,,,,,,,,,,,,,,,,
29-04-2025,10,09:45 - 10:00,7108.10,25084.80,4765.20,4765.20,1999.71,,,,,,,,,,,,,,,,,,
29-04-2025,11,10:00 - 10:15,6893.60,26672.80,4484.50,4484.50,1999.33,,,,,,,,,,,,,,,,,,
29-04-2025,11,10:15 - 10:30,7062.20,27160.70,4554.40,4554.40,1999.57,,,,,,,,,,,,,,,,,,
29-04-2025,11,10:30 - 10:45,7156.20,28330.00,4631.10,4631.10,2000.10,,,,,,,,,,,,,,,,,,
29-04-2025,11,10:45 - 11:00,7107.80,29173.70,4601.60,4601.60,1999.38,,,,,,,,,,,,,,,,,,
29-04-2025,12,11:00 - 11:15,6981.90,30333.60,4624.60,4624.60,1966.50,,,,,,,,,,,,,,,,,,
29-04-2025,12,11:15 - 11:30,6976.50,30718.10,4620.00,4620.00,1966.14,,,,,,,,,,,,,,,,,,
29-04-2025,12,11:30 - 11:45,6975.70,30547.90,4651.80,4651.80,1801.17,,,,,,,,,,,,,,,,,,
29-04-2025,12,11:45 - 12:00,7010.70,30514.10,4671.30,4671.30,1875.67,,,,,,,,,,,,,,,,,,
29-04-2025,13,12:00 - 12:15,6999.00,30983.60,4675.40,4675.40,1819.30,,,,,,,,,,,,,,,,,,
29-04-2025,13,12:15 - 12:30,7043.70,30988.40,4721.89,4721.89,1819.89,,,,,,,,,,,,,,,,,,
29-04-2025,13,12:30 - 12:45,7051.50,31144.20,4732.90,4732.90,1819.04,,,,,,,,,,,,,,,,,,
29-04-2025,13,12:45 - 13:00,7059.10,31257.50,4747.20,4747.20,1775.85,,,,,,,,,,,,,,,,,,
29-04-2025,14,13:00 - 13:15,7046.20,31531.50,4708.60,4708.60,1870.96,,,,,,,,,,,,,,,,,,
29-04-2025,14,13:15 - 13:30,7089.00,31577.50,4733.40,4733.40,1966.06,,,,,,,,,,,,,,,,,,
29-04-2025,14,13:30 - 13:45,7190.70,30918.40,4836.10,4836.10,1980.10,,,,,,,,,,,,,,,,,,
29-04-2025,14,13:45 - 14:00,7267.90,30364.40,4912.90,4912.90,1980.85,,,,,,,,,,,,,,,,,,
29-04-2025,15,14:00 - 14:15,7867.20,28739.90,5259.80,5259.80,2128.28,,,,,,,,,,,,,,,,,,
29-04-2025,15,14:15 - 14:30,8171.60,28268.80,5544.10,5544.10,2249.02,,,,,,,,,,,,,,,,,,
29-04-2025,15,14:30 - 14:45,8966.20,25866.90,6183.70,6183.70,2268.33,,,,,,,,,,,,,,,,,,
29-04-2025,15,14:45 - 15:00,9516.20,25655.90,6675.90,6675.90,2300.79,,,,,,,,,,,,,,,,,,
29-04-2025,16,15:00 - 15:15,10377.00,21837.10,6850.30,6850.30,2439.12,,,,,,,,,,,,,,,,,,
29-04-2025,16,15:15 - 15:30,10673.80,20927.50,7085.18,7085.18,2500.86,,,,,,,,,,,,,,,,,,
29-04-2025,16,15:30 - 15:45,11304.50,19379.60,7046.30,7046.30,2927.46,,,,,,,,,,,,,,,,,,
29-04-2025,16,15:45 - 16:00,11748.10,19195.60,7418.30,7418.30,2960.12,,,,,,,,,,,,,,,,,,
29-04-2025,17,16:00 - 16:15,11854.80,17650.90,6531.00,6531.00,3040.94,,,,,,,,,,,,,,,,,,
29-04-2025,17,16:15 - 16:30,11952.60,16300.90,6081.00,6081.00,3070.95,,,,,,,,,,,,,,,,,,
29-04-2025,17,16:30 - 16:45,11924.80,15141.00,6501.60,6501.60,3070.26,,,,,,,,,,,,,,,,,,
29-04-2025,17,16:45 - 17:00,11574.60,14108.70,5968.30,5968.30,3070.58,,,,,,,,,,,,,,,,,,
29-04-2025,18,17:00 - 17:15,11276.00,13652.40,6180.50,6180.50,3040.49,,,,,,,,,,,,,,,,,,
29-04-2025,18,17:15 - 17:30,11220.30,12427.60,5454.40,5454.40,3070.93,,,,,,,,,,,,,,,,,,
29-04-2025,18,17:30 - 17:45,11216.60,10445.30,4625.70,4625.70,3422.10,,,,,,,,,,,,,,,,,,
29-04-2025,18,17:45 - 18:00,11196.00,8163.80,4329.40,4329.40,3451.74,,,,,,,,,,,,,,,,,,
29-04-2025,19,18:00 - 18:15,11401.40,7973.00,5311.40,5311.40,3451.68,,,,,,,,,,,,,,,,,,
29-04-2025,19,18:15 - 18:30,11194.70,6840.40,4330.90,4330.90,3698.63,,,,,,,,,,,,,,,,,,
29-04-2025,19,18:30 - 18:45,12379.80,5384.70,4164.90,4164.90,4000.49,,,,,,,,,,,,,,,,,,
29-04-2025,19,18:45 - 19:00,13319.40,3445.50,3396.49,3396.49,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,20,19:00 - 19:15,17624.80,2133.70,2133.70,2133.70,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,20,19:15 - 19:30,17605.70,2148.80,2148.79,2148.79,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,20,19:30 - 19:45,18465.20,2154.80,2154.80,2154.80,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,20,19:45 - 20:00,18732.70,2158.60,2158.60,2158.60,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,21,20:00 - 20:15,18188.40,1472.00,1472.00,1472.00,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,21,20:15 - 20:30,18103.70,1483.60,1483.60,1483.60,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,21,20:30 - 20:45,17846.80,1452.30,1452.30,1452.30,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,21,20:45 - 21:00,18026.50,1859.30,1859.30,1859.30,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,22,21:00 - 21:15,19067.60,2549.00,2548.99,2548.99,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,22,21:15 - 21:30,19274.90,2704.00,2704.00,2704.00,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,22,21:30 - 21:45,19223.70,2701.30,2701.30,2701.30,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,22,21:45 - 22:00,19456.70,2596.10,2596.10,2596.10,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,23,22:00 - 22:15,22452.00,1495.30,1495.30,1495.30,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,23,22:15 - 22:30,23780.20,998.40,998.40,998.40,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,23,22:30 - 22:45,25994.00,964.20,964.20,964.20,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,23,22:45 - 23:00,27031.70,909.70,909.69,909.69,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,24,23:00 - 23:15,28299.60,855.80,855.80,855.80,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,24,23:15 - 23:30,28274.10,862.20,862.19,862.19,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,24,23:30 - 23:45,27719.70,865.30,865.29,865.29,10000.00,,,,,,,,,,,,,,,,,,
29-04-2025,24,23:45 - 24:00,27285.50,866.30,866.29,866.29,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,1,00:00 - 00:15,14544.90,2955.90,2955.90,2955.90,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,1,00:15 - 00:30,14113.60,3114.70,3114.70,3114.70,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,1,00:30 - 00:45,13820.90,3269.80,3269.80,3269.80,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,1,00:45 - 01:00,13541.10,3378.10,3378.09,3378.09,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,2,01:00 - 01:15,13135.50,3647.00,3642.00,3642.00,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,2,01:15 - 01:30,12907.70,3849.30,3369.81,3369.81,8700.53,,,,,,,,,,,,,,,,,,
30-04-2025,2,01:30 - 01:45,12653.50,4209.60,3588.76,3588.76,8000.26,,,,,,,,,,,,,,,,,,
30-04-2025,2,01:45 - 02:00,12557.20,4470.00,3921.54,3921.54,8000.01,,,,,,,,,,,,,,,,,,
30-04-2025,3,02:00 - 02:15,12648.40,5127.00,4411.19,4411.19,5500.64,,,,,,,,,,,,,,,,,,
30-04-2025,3,02:15 - 02:30,12536.90,5003.40,4488.60,4488.60,5500.46,,,,,,,,,,,,,,,,,,
30-04-2025,3,02:30 - 02:45,12481.50,5240.30,4715.90,4715.90,5500.21,,,,,,,,,,,,,,,,,,
30-04-2025,3,02:45 - 03:00,12664.90,5311.70,4777.10,4777.10,5500.29,,,,,,,,,,,,,,,,,,
30-04-2025,4,03:00 - 03:15,12503.20,5917.10,5082.50,5082.50,5500.05,,,,,,,,,,,,,,,,,,
30-04-2025,4,03:15 - 03:30,12165.40,5987.10,4904.80,4904.80,5199.19,,,,,,,,,,,,,,,,,,
30-04-2025,4,03:30 - 03:45,11996.20,6378.40,4823.00,4823.00,4999.33,,,,,,,,,,,,,,,,,,
30-04-2025,4,03:45 - 04:00,11622.90,6457.10,4701.50,4701.50,4500.45,,,,,,,,,,,,,,,,,,
30-04-2025,5,04:00 - 04:15,11041.80,6089.80,4255.80,4255.80,4478.21,,,,,,,,,,,,,,,,,,
30-04-2025,5,04:15 - 04:30,11239.10,5852.10,4158.30,4158.30,4500.95,,,,,,,,,,,,,,,,,,
30-04-2025,5,04:30 - 04:45,11423.50,5324.80,4244.00,4244.00,5009.84,,,,,,,,,,,,,,,,,,
30-04-2025,5,04:45 - 05:00,11452.40,5612.00,4327.20,4327.20,5000.45,,,,,,,,,,,,,,,,,,
30-04-2025,6,05:00 - 05:15,12426.40,6339.60,5411.70,5411.70,5009.20,,,,,,,,,,,,,,,,,,
30-04-2025,6,05:15 - 05:30,13080.60,5689.70,4967.40,4967.40,5500.25,,,,,,,,,,,,,,,,,,
30-04-2025,6,05:30 - 05:45,13548.00,5504.90,4794.40,4794.40,6000.28,,,,,,,,,,,,,,,,,,
30-04-2025,6,05:45 - 06:00,13718.70,5202.90,4494.80,4494.80,6000.66,,,,,,,,,,,,,,,,,,
30-04-2025,7,06:00 - 06:15,13888.80,5623.90,5117.30,5117.30,6230.74,,,,,,,,,,,,,,,,,,
30-04-2025,7,06:15 - 06:30,13624.70,5518.00,5010.40,5010.40,6230.99,,,,,,,,,,,,,,,,,,
30-04-2025,7,06:30 - 06:45,12387.70,5570.90,4899.50,4899.50,5550.33,,,,,,,,,,,,,,,,,,
30-04-2025,7,06:45 - 07:00,11451.50,6179.50,5507.80,5507.80,5200.62,,,,,,,,,,,,,,,,,,
30-04-2025,8,07:00 - 07:15,10324.30,8117.20,4897.20,4897.20,3845.32,,,,,,,,,,,,,,,,,,
30-04-2025,8,07:15 - 07:30,9734.60,10098.80,5512.60,5512.60,3579.51,,,,,,,,,,,,,,,,,,
30-04-2025,8,07:30 - 07:45,8954.30,13089.70,5184.10,5184.10,3044.53,,,,,,,,,,,,,,,,,,
30-04-2025,8,07:45 - 08:00,8027.70,15010.50,5252.60,5252.60,2902.38,,,,,,,,,,,,,,,,,,
30-04-2025,9,08:00 - 08:15,7542.80,18899.50,4806.70,4806.70,2150.83,,,,,,,,,,,,,,,,,,
30-04-2025,9,08:15 - 08:30,7940.10,20982.20,5497.20,5497.20,2150.05,,,,,,,,,,,,,,,,,,
30-04-2025,9,08:30 - 08:45,7851.40,22335.30,5445.70,5445.70,2132.24,,,,,,,,,,,,,,,,,,
30-04-2025,9,08:45 - 09:00,7490.50,23329.90,5108.70,5108.70,1919.43,,,,,,,,,,,,,,,,,,
30-04-2025,10,09:00 - 09:15,7507.70,23343.80,5534.30,5534.30,1889.65,,,,,,,,,,,,,,,,,,
30-04-2025,10,09:15 - 09:30,7927.50,23559.90,5422.80,5422.80,2100.27,,,,,,,,,,,,,,,,,,
30-04-2025,10,09:30 - 09:45,8068.70,24383.00,5408.60,5408.60,2100.38,,,,,,,,,,,,,,,,,,
30-04-2025,10,09:45 - 10:00,7938.60,24555.20,5385.40,5385.40,2100.20,,,,,,,,,,,,,,,,,,
30-04-2025,11,10:00 - 10:15,7117.10,26041.20,4967.20,4967.20,1846.65,,,,,,,,,,,,,,,,,,
30-04-2025,11,10:15 - 10:30,7104.60,26368.10,4860.90,4860.90,1793.73,,,,,,,,,,,,,,,,,,
30-04-2025,11,10:30 - 10:45,7181.40,27208.90,4917.30,4917.30,1889.46,,,,,,,,,,,,,,,,,,
30-04-2025,11,10:45 - 11:00,7139.50,28166.80,4875.50,4875.50,1899.93,,,,,,,,,,,,,,,,,,
30-04-2025,12,11:00 - 11:15,6999.60,29861.20,4885.60,4885.60,1889.97,,,,,,,,,,,,,,,,,,
30-04-2025,12,11:15 - 11:30,6968.00,30065.00,4874.30,4874.30,1788.00,,,,,,,,,,,,,,,,,,
30-04-2025,12,11:30 - 11:45,6971.40,30060.80,4741.20,4741.20,1934.67,,,,,,,,,,,,,,,,,,
30-04-2025,12,11:45 - 12:00,6970.00,29736.40,4856.20,4856.20,1876.00,,,,,,,,,,,,,,,,,,
30-04-2025,13,12:00 - 12:15,6917.80,29548.90,4819.10,4819.10,1859.26,,,,,,,,,,,,,,,,,,
30-04-2025,13,12:15 - 12:30,6922.80,29472.80,4692.30,4692.30,1966.18,,,,,,,,,,,,,,,,,,
30-04-2025,13,12:30 - 12:45,6967.80,29449.30,4737.10,4737.10,1966.87,,,,,,,,,,,,,,,,,,
30-04-2025,13,12:45 - 13:00,7017.30,29541.90,4786.50,4786.50,1966.48,,,,,,,,,,,,,,,,,,
30-04-2025,14,13:00 - 13:15,7037.50,29732.80,4806.57,4806.57,1930.17,,,,,,,,,,,,,,,,,,
30-04-2025,14,13:15 - 13:30,7118.10,29775.40,5023.00,5023.00,1799.43,,,,,,,,,,,,,,,,,,
30-04-2025,14,13:30 - 13:45,7345.10,29470.10,5062.10,5062.10,1966.14,,,,,,,,,,,,,,,,,,
30-04-2025,14,13:45 - 14:00,7576.70,29118.10,5267.80,5267.80,1980.83,,,,,,,,,,,,,,,,,,
30-04-2025,15,14:00 - 14:15,8727.40,26933.50,5529.10,5529.10,2249.50,,,,,,,,,,,,,,,,,,
30-04-2025,15,14:15 - 14:30,9258.30,26817.10,6059.60,6059.60,2268.67,,,,,,,,,,,,,,,,,,
30-04-2025,15,14:30 - 14:45,9950.40,24643.60,6737.10,6737.10,2395.61,,,,,,,,,,,,,,,,,,
30-04-2025,15,14:45 - 15:00,10283.60,24444.30,7037.60,7037.60,2490.14,,,,,,,,,,,,,,,,,,
30-04-2025,16,15:00 - 15:15,11284.10,22528.00,7519.80,7519.80,2902.42,,,,,,,,,,,,,,,,,,
30-04-2025,16,15:15 - 15:30,11670.00,22258.60,7898.50,7898.50,2902.88,,,,,,,,,,,,,,,,,,
30-04-2025,16,15:30 - 15:45,12346.40,19318.00,7273.70,7273.70,3044.48,,,,,,,,,,,,,,,,,,
30-04-2025,16,15:45 - 16:00,12446.20,18706.30,7262.40,7262.40,3174.01,,,,,,,,,,,,,,,,,,
30-04-2025,17,16:00 - 16:15,12038.70,15909.90,6792.70,6792.70,3174.67,,,,,,,,,,,,,,,,,,
30-04-2025,17,16:15 - 16:30,12173.80,14545.40,6429.90,6429.90,3305.48,,,,,,,,,,,,,,,,,,
30-04-2025,17,16:30 - 16:45,12429.60,14725.90,6617.21,6617.21,3300.12,,,,,,,,,,,,,,,,,,
30-04-2025,17,16:45 - 17:00,12345.20,13696.90,6170.99,6170.99,3300.50,,,,,,,,,,,,,,,,,,
30-04-2025,18,17:00 - 17:15,11132.70,12640.70,5645.30,5645.30,3100.08,,,,,,,,,,,,,,,,,,
30-04-2025,18,17:15 - 17:30,11175.20,11581.80,4953.90,4953.90,3261.82,,,,,,,,,,,,,,,,,,
30-04-2025,18,17:30 - 17:45,10935.50,9768.10,4781.90,4781.90,3422.52,,,,,,,,,,,,,,,,,,
30-04-2025,18,17:45 - 18:00,11021.40,8721.00,4402.70,4402.70,3451.17,,,,,,,,,,,,,,,,,,
30-04-2025,19,18:00 - 18:15,11060.30,8023.30,4690.30,4690.30,3500.94,,,,,,,,,,,,,,,,,,
30-04-2025,19,18:15 - 18:30,10721.50,6793.70,4091.00,4091.00,3639.43,,,,,,,,,,,,,,,,,,
30-04-2025,19,18:30 - 18:45,11969.80,5905.50,4397.50,4397.50,3877.81,,,,,,,,,,,,,,,,,,
30-04-2025,19,18:45 - 19:00,12798.80,4923.50,4206.24,4206.24,5300.27,,,,,,,,,,,,,,,,,,
30-04-2025,20,19:00 - 19:15,17911.60,2749.20,2736.50,2736.50,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,20,19:15 - 19:30,18219.90,2644.40,2631.70,2631.70,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,20,19:30 - 19:45,19180.20,2189.70,2177.00,2177.00,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,20,19:45 - 20:00,19446.60,2297.50,2284.80,2284.80,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,21,20:00 - 20:15,18911.50,1759.30,1746.60,1746.60,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,21,20:15 - 20:30,19018.30,1755.30,1742.60,1742.60,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,21,20:30 - 20:45,19301.50,1911.20,1898.49,1898.49,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,21,20:45 - 21:00,19506.20,1943.70,1931.00,1931.00,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,22,21:00 - 21:15,20116.70,2828.90,2828.90,2828.90,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,22,21:15 - 21:30,19906.70,2782.70,2782.70,2782.70,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,22,21:30 - 21:45,19189.00,2541.10,2541.09,2541.09,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,22,21:45 - 22:00,19418.40,2302.00,2301.99,2301.99,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,23,22:00 - 22:15,20303.80,1784.10,1784.09,1784.09,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,23,22:15 - 22:30,21300.90,1357.70,1357.70,1357.70,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,23,22:30 - 22:45,22082.00,1050.30,1050.30,1050.30,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,23,22:45 - 23:00,22642.40,1053.30,1053.30,1053.30,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,24,23:00 - 23:15,23472.90,1065.00,1065.00,1065.00,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,24,23:15 - 23:30,24003.00,1067.50,1067.50,1067.50,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,24,23:30 - 23:45,23617.50,1196.90,1196.90,1196.90,10000.00,,,,,,,,,,,,,,,,,,
30-04-2025,24,23:45 - 24:00,23362.70,1354.60,1354.59,1354.59,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,1,00:00 - 00:15,14421.90,3043.20,2933.20,2933.20,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,1,00:15 - 00:30,13827.20,3256.80,3146.80,3146.80,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,1,00:30 - 00:45,13554.20,3470.90,3360.90,3360.90,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,1,00:45 - 01:00,13225.70,3875.10,3765.10,3765.10,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,2,01:00 - 01:15,11587.30,4004.10,3894.09,3894.09,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,2,01:15 - 01:30,11370.40,4100.30,3990.30,3990.30,10000.00,,,,,,,,,,,,,,,,,,
01-05-2025,2,01:30 - 01:45,10727.70,4320.40,3749.30,3749.30,7502.75,,,,,,,,,,,,,,,,,,
01-05-2025,2,01:45 - 02:00,10303.10,4512.70,3371.30,3371.30,7496.19,,,,,,,,,,,,,,,,,,
01-05-2025,3,02:00 - 02:15,9439.70,3593.20,2914.00,2914.00,5100.53,,,,,,,,,,,,,,,,,,
01-05-2025,3,02:15 - 02:30,9408.30,3811.20,3001.90,3001.90,5000.62,,,,,,,,,,,,,,,,,,
01-05-2025,3,02:30 - 02:45,9339.60,4082.10,3070.89,3070.89,4999.52,,,,,,,,,,,,,,,,,,
01-05-2025,3,02:45 - 03:00,9654.00,4430.30,3037.00,3037.00,4990.96,,,,,,,,,,,,,,,,,,
01-05-2025,4,03:00 - 03:15,9809.50,5110.90,3130.40,3130.40,4999.46,,,,,,,,,,,,,,,,,,
01-05-2025,4,03:15 - 03:30,9701.30,5352.60,3046.60,3046.60,4999.18,,,,,,,,,,,,,,,,,,
01-05-2025,4,03:30 - 03:45,9545.30,5613.90,3107.80,3107.80,4569.51,,,,,,,,,,,,,,,,,,
01-05-2025,4,03:45 - 04:00,9394.70,5822.20,3202.90,3202.90,4500.65,,,,,,,,,,,,,,,,,,
01-05-2025,5,04:00 - 04:15,9340.20,5742.50,3057.50,3057.50,4500.81,,,,,,,,,,,,,,,,,,
01-05-2025,5,04:15 - 04:30,9322.90,5941.80,3194.60,3194.60,4500.51,,,,,,,,,,,,,,,,,,
01-05-2025,5,04:30 - 04:45,9345.90,6009.40,3232.20,3232.20,4500.51,,,,,,,,,,,,,,,,,,
01-05-2025,5,04:45 - 05:00,9382.30,6086.30,3244.30,3244.30,4500.53,,,,,,,,,,,,,,,,,,
01-05-2025,6,05:00 - 05:15,9950.80,6863.60,3629.80,3629.80,4478.87,,,,,,,,,,,,,,,,,,
01-05-2025,6,05:15 - 05:30,10314.60,6987.80,3705.10,3705.10,4500.50,,,,,,,,,,,,,,,,,,
01-05-2025,6,05:30 - 05:45,10373.10,7334.90,3767.50,3767.50,4500.48,,,,,,,,,,,,,,,,,,
01-05-2025,6,05:45 - 06:00,10334.40,7967.10,4052.90,4052.90,4478.73,,,,,,,,,,,,,,,,,,
01-05-2025,7,06:00 - 06:15,10630.40,8541.00,4714.20,4714.20,4500.42,,,,,,,,,,,,,,,,,,
01-05-2025,7,06:15 - 06:30,10294.30,8645.30,4666.40,4666.40,4433.64,,,,,,,,,,,,,,,,,,
01-05-2025,7,06:30 - 06:45,9098.90,9116.30,4083.50,4083.50,3649.50,,,,,,,,,,,,,,,,,,
01-05-2025,7,06:45 - 07:00,7958.40,10042.70,3733.50,3733.50,3451.14,,,,,,,,,,,,,,,,,,
01-05-2025,8,07:00 - 07:15,6298.90,11298.90,3141.55,3141.55,3040.90,,,,,,,,,,,,,,,,,,
01-05-2025,8,07:15 - 07:30,5815.20,13014.40,3553.90,3553.90,2948.52,,,,,,,,,,,,,,,,,,
01-05-2025,8,07:30 - 07:45,5013.70,15344.10,3864.60,3864.60,2500.42,,,,,,,,,,,,,,,,,,
01-05-2025,8,07:45 - 08:00,4503.10,17458.90,4134.50,4134.50,1600.38,,,,,,,,,,,,,,,,,,
01-05-2025,9,08:00 - 08:15,4225.30,21116.10,4106.20,4106.20,858.97,,,,,,,,,,,,,,,,,,
01-05-2025,9,08:15 - 08:30,4263.80,23224.40,4144.70,4144.70,809.14,,,,,,,,,,,,,,,,,,
01-05-2025,9,08:30 - 08:45,4416.70,25502.70,4297.60,4297.60,500.93,,,,,,,,,,,,,,,,,,
01-05-2025,9,08:45 - 09:00,4180.20,27032.10,4061.10,4061.10,500.78,,,,,,,,,,,,,,,,,,
01-05-2025,10,09:00 - 09:15,4180.80,28273.10,4061.69,4061.69,500.78,,,,,,,,,,,,,,,,,,
01-05-2025,10,09:15 - 09:30,4178.40,28542.50,3959.30,3959.30,500.73,,,,,,,,,,,,,,,,,,
01-05-2025,10,09:30 - 09:45,4489.00,29443.90,4269.89,4269.89,500.87,,,,,,,,,,,,,,,,,,
01-05-2025,10,09:45 - 10:00,4431.80,29873.70,4212.70,4212.70,500.83,,,,,,,,,,,,,,,,,,
01-05-2025,11,10:00 - 10:15,4228.10,30862.90,3955.89,3955.89,500.76,,,,,,,,,,,,,,,,,,
01-05-2025,11,10:15 - 10:30,4438.20,31139.00,4165.88,4165.88,500.81,,,,,,,,,,,,,,,,,,
01-05-2025,11,10:30 - 10:45,4294.30,32004.90,4021.91,4021.91,500.83,,,,,,,,,,,,,,,,,,
01-05-2025,11,10:45 - 11:00,4193.80,32960.10,3921.50,3921.50,500.79,,,,,,,,,,,,,,,,,,
01-05-2025,12,11:00 - 11:15,3994.70,33949.50,3722.60,3722.60,500.72,,,,,,,,,,,,,,,,,,
01-05-2025,12,11:15 - 11:30,4046.30,34413.00,3774.08,3774.08,500.77,,,,,,,,,,,,,,,,,,
